loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service
1.1330504036500386e-05,cable1172455,,622,277,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.6626222769526534e-06,cable3338224,,364,869,0.0117522853,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00012056289624531919,geo_schematic_cable22428,,620,1138,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518379621506897e-05,cable1225850,,542,547,0.018229978299999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1330507594092103e-05,cable1221269,,256,490,0.0175351418,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1161226211252782e-05,cable2554556,,177,774,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0003288861201322539,busbar85066,,820,118,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759187737939903e-06,cable3338176,,663,284,0.049479562199999993,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662622276952654e-06,cable3338223,,364,499,0.011538119,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
7.463415481743192e-05,geo_schematic_cable22427,,530,112,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0003230709007382548,busbar84114,,929,1011,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.698786389813747e-05,cable1172129,,258,13,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00011518371431352807,geo_schematic_cable14585,,371,1006,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277301e-06,cable3338186,,589,365,0.012536151200000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1330491938024846e-05,cable1112101,,719,514,0.0190047472,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00020157159199840686,cable1236568,,1223,871,0.07137140239999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759184569730079e-06,cable3339091,,438,1052,0.0229431315,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
4.464492529659361e-05,cable1139853,,721,204,0.0423393361,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759180424112471e-06,cable1212416,,51,63,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759185909481972e-06,cable3338153,,495,109,0.0324318844,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662621642415404e-06,cable3338850,,184,405,0.0163200372,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759191799318856e-06,cable3338184,,547,488,0.015991154599999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.6987855142668243e-05,cable1245791,,198,282,0.0168118718,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741086874963457e-06,cable1112891,,611,529,0.0547637935,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277301e-06,cable3338945,,1061,1036,0.011978554,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759185462897783e-06,cable3339030,,419,612,0.0146368819,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable2085247,,740,391,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0001294236647193149,cable3261193,,852,695,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741088559335102e-06,cable3336400,,845,1117,0.045455363900000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.9105406484117954e-11,busbar251715,,132,242,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,busbar251716,,242,895,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00044810867803809633,busbar83730,,1136,799,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.58061465464564e-06,cable3338343,,721,773,0.012385458,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.665261208221133e-06,cable3338475,,363,997,0.0111128873,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,geo_schematic_cable119592,,734,1109,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.6652424209405e-06,cable1154261,,86,984,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,simulated24153826_100933,,192,994,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518394485142739e-05,cable1213861,,143,661,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0004810750670432884,geo_schematic_cable14133,,440,319,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741092937461637e-06,cable3336389,,845,457,0.012508580500000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277303e-06,cable3338910,,907,711,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.002387262390338354,cable2119168,,237,241,0.0503241503,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
0.0004813794468011253,busbar354650,,863,986,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.465146699140551e-12,cable1192213,,790,946,0.0252937856,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00048070927568496765,simulated84625474_202755,,1249,373,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580627025187544e-06,cable3338283,,215,1180,0.012246127899999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024562e-06,cable3339037,,188,150,0.0114257019,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189119815164e-06,cable3339093,,411,130,0.0159909276,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277301e-06,cable3338861,,306,1112,0.011016093,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518382216765769e-05,cable1121245,,908,712,0.0165655269,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.0738773579482144e-11,geo_schematic_cable380325,,288,1094,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741089621762431e-06,cable1161714,,369,924,0.0207982914,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.151838181230012e-05,cable1116166,,345,471,0.0124332067,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741092937461638e-06,cable3336742,,789,848,0.011609467,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.148215219573987e-05,cable1115472,,26,179,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0001900532171586123,geo_schematic_cable14586,,305,1161,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1281144753468476e-05,cable1224849,,357,1124,0.0151506552,0.2686,0.3596,0.001,0.0,1000.0,1.0,1,,True
1.7277552495827677e-05,cable2767091,,980,596,0.0168705368,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1325260006638025e-05,cable1123105,,253,715,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.18587427123357e-05,geo_schematic_cable69622,,1233,339,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,geo_schematic_cable23103,,244,873,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0001189702824547337,cable2863425,,427,359,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.7591872492358865e-06,cable3339036,,188,1054,0.013410276700000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662625604244002e-06,cable1215895,,106,592,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00012094294482649332,cable2798317,,316,146,0.060402873,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580614654645639e-06,cable1194928,,251,862,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,busbar254955,,517,567,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1161212313325436e-05,cable2970009,,506,441,0.0439152806,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1086328257642194e-05,cable1219209,,548,181,0.0203636601,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518382301006689e-05,cable1175921,,8,562,0.0170334457,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.74108381822616e-06,cable1155512,,368,557,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482176755687258e-05,cable1192093,,383,570,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759187737939903e-06,cable3338188,,1009,651,0.013355134,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.303675224939079e-05,cable1136506,,809,362,0.0256260149,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024561e-06,cable3255756,,575,342,0.0116869739,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.1832659872070994e-05,cable2125685,,434,322,0.0394621515,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662616411523205e-06,cable3338257,,79,725,0.0118759595,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.6626193442344685e-06,cable3338854,,487,699,0.0129503562,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759180424112471e-06,cable3338185,,599,919,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.2661001403224662e-05,cable1192366,,201,256,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.2650491264667982e-05,cable1132121,,56,764,0.053109233500000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.665267470651037e-06,cable3338487,,193,657,0.011537515900000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00011518374599562129,geo_schematic_cable27524,,272,1164,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.6652463858720835e-06,cable3338681,,490,1008,0.0132388248,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
6.954481758855286e-11,cable2245498,,214,308,0.186910929,0.258,0.3596,0.001,0.0,1000.0,1.0,1,,True
0.00016406785319384427,geo_schematic_cable235941,,491,852,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0003285844699161883,geo_schematic_cable1690,,767,445,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.397574332631115e-05,cable1220681,,684,512,0.028491518,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.465146699140551e-12,cable1129648,,775,696,0.0189698827,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.7277584498123432e-05,cable1246414,,314,59,0.016585059699999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024562e-06,cable3338903,,562,823,0.0114484717,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277302e-06,cable3338149,,116,477,0.0116667734,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277302e-06,cable3338925,,712,1027,0.011610122499999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00014397969476290633,geo_schematic_cable1840,,276,1258,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00032858448870346977,geo_schematic_cable1685,,445,1029,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662615382407821e-06,cable3338280,,227,1156,0.0145727871,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662618340451441e-05,cable2125772,,156,20,0.0442103896,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0004813794432232058,simulated84142962_24068798,,463,863,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00025260790054211355,geo_schematic_cable22431,,952,914,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482163594783427e-05,cable1194083,,383,65,0.018512198,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.665252018250194e-06,cable3338470,,429,917,0.012140955,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662618512411424e-06,cable3339121,,545,196,0.0177201258,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.348369251418008e-05,cable1139852,,204,974,0.0617390438,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00019819175250972525,geo_schematic_cable27948,,692,160,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.7410901397049185e-06,cable3336329,,680,492,0.011100413100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482184631020602e-05,cable1184799,,336,287,0.0197545605,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277302e-06,cable1213024,,645,1020,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759174087689253e-06,cable3338939,,481,1237,0.0114475142,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.3161816172935093e-11,cable1183177,,338,775,0.0206744714,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.75919586070013e-06,cable3338151,,824,484,0.0110902121,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482173957930739e-05,cable1158742,,19,674,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.492490384368691e-11,busbar254547,,770,197,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
8.49787610248717e-05,cable1131524,,561,987,0.031271531400000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580615423751122e-06,cable3338348,,199,251,0.0137989584,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.132525370396421e-05,cable1176975,,947,916,0.0165979399,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00048137946499733847,busbar88081,,730,1155,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0003731707975133901,geo_schematic_cable22432,,776,620,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00011897028538228042,geo_schematic_cable14368,,958,920,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759187737939903e-06,cable3338089,,233,768,0.013828305,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,busbar87058,,98,1255,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.243954723861549e-07,cable1142423,,357,1067,0.09247140159999999,0.258,0.3596,0.001,0.0,1000.0,1.0,1,,True
1.7277556557200074e-05,cable3339047,,188,131,0.0216386164,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277302e-06,cable3338208,,558,641,0.011870401599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662616936220782e-05,geo_schematic_cable27951,,160,23,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741087341955164e-06,cable3336366,,876,1064,0.0120387059,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518378239630328e-05,cable1171335,,664,855,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741096461185044e-06,cable3336714,,82,1099,0.0116218675,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.001912438571827891,cable1133130,,658,780,0.0536698988,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
5.759184569730079e-06,cable3339090,,438,210,0.0437705592,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.665248683365866e-06,cable3338649,,277,122,0.0110385695,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,geo_schematic_cable23105,,390,385,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741090139704919e-06,cable3336715,,149,893,0.0121739021,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.72775553775481e-05,cable1207853,,397,438,0.047173117300000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.74108381822616e-06,cable3336326,,297,69,0.0117540451,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.543152160888087e-06,cable3341617,,498,366,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759191799318856e-06,cable3338923,,187,896,0.0177472678,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.58063396875284e-06,cable1184547,,254,192,0.0240833279,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759190012982163e-06,cable3338177,,360,1060,0.0143223244,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.5431583136457716e-06,cable3341614,,181,955,0.011868963100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1086316777586601e-05,cable1219920,,88,470,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00012194949746019697,simulated23015020_203086,,1086,516,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
7.927672772463353e-05,cable1173947,,1216,398,0.0119757879,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
4.301119876501386e-05,simulated22943741_144044,,553,1172,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.3036770736203034e-05,cable1173614,,576,53,0.0381363615,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00010908067404842282,cable1198790,,646,235,0.0247473769,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759188631108153e-06,cable3339044,,478,1224,0.0681379571,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0003285844699161883,geo_schematic_cable14366,,637,603,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
8.822694695715012e-06,cable1172443,,144,472,0.019575365600000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759186760537015e-06,cable3338926,,703,749,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482192196399977e-05,cable1114783,,290,336,0.0133543393,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00010197449128849156,cable2863423,,731,565,0.0194272705,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.7591859516061014e-06,cable3338912,,234,337,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.240549354960612e-07,busbar355182,,464,1002,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759186760537015e-06,cable3338907,,304,536,0.010120904,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00010942458685581756,cable1127361,,645,602,0.016717779,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
7.25480213502966e-05,geo_schematic_cable65503,,70,750,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741090139704919e-06,cable1149907,,404,789,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable1114516,,882,1170,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482180279409839e-05,cable2797793,,691,294,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00032920459823487065,busbar355179,,563,1015,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.091553832913247e-11,busbar254541,,1123,428,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.66524909071457e-06,cable3338465,,283,1242,0.0109168514,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741087341955164e-06,cable3336356,,346,585,0.012247079,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1330500701612333e-05,cable1115407,,519,752,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
4.288791681290676e-11,cable2098867,,634,1076,0.0316959948,0.1274,0.096,0.001,0.0,1000.0,1.0,1,,True
5.741095943245205e-06,cable3336401,,570,468,0.0138051411,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741096461185044e-06,cable3336717,,267,626,0.011548114699999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741092086511321e-05,cable1198418,,831,883,0.0869641286,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00044810868157020155,busbar83731,,39,1136,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
2.8107010910459777e-11,cable1508105,,534,710,0.0352831702,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580623927142637e-06,cable3713958,,851,1251,0.0116575638,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable2187597,,902,693,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.66524575582008e-06,cable3338667,,95,400,0.0112705963,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
9.776351621029488e-12,simulated84144930_84338546,,212,416,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.000229643537393554,cable1199338,,691,404,0.026796474400000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.6629469839086876e-05,cable1189613,,176,505,0.0166409524,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024562e-06,cable3338141,,983,207,0.011835209900000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
,cable1508081,,551,315,0.0603513334,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable3295685,,915,191,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00032920458323008097,simulated69876550_161553384,,616,841,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.66524575582008e-06,cable3338469,,220,694,0.012882055199999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0001245776445238889,geo_schematic_cable27950,,313,870,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024562e-06,cable3338878,,661,1047,0.010550363,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
6.79830188569305e-05,cable1144535,,622,396,0.041944388400000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741083818226161e-06,cable2727648,,139,807,0.0136639032,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
4.9888436379189274e-05,cable2698390,,726,152,0.0432824691,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759188631108153e-06,cable3338922,,187,307,0.0448542001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
6.912924526494048e-12,geo_schematic_cable34383,,448,1101,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0006212810992383427,cable1219300,,944,151,0.0379318498,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True
5.665252018250194e-06,cable3338486,,193,574,0.011368957099999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759186760537015e-06,cable3338156,,528,704,0.0109227308,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1330522416442267e-05,cable1221165,,822,777,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
7.463413362622455e-05,cable1114865,,235,531,0.024119499000000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759183187855799e-06,cable3338182,,547,860,0.0135575686,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741093663438368e-06,cable3336729,,674,707,0.0117427671,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580623927142637e-06,cable2187620,,636,926,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.662617259084832e-05,cable2874058,,158,942,0.0447810165,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.665254945792742e-06,cable3338640,,810,956,0.0117235937,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1482173594948733e-05,cable1189013,,432,686,0.0196441469,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759192288024562e-06,cable3338877,,661,394,0.0122431836,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,busbar355173,,183,1045,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,geo_schematic_cable36501,,37,465,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580620839915738e-06,cable3338286,,774,0,0.0105996363,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518368086194507e-05,cable3339045,,410,478,0.039406686399999995,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
7.25480089905603e-05,geo_schematic_cable23101,,988,70,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1518375475879808e-05,cable1167419,,576,647,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.8613618937226352e-11,cable2777151,,726,527,0.0286243864,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00012630394578892385,cable1225402,,206,646,0.0383411079,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277301e-06,cable3339033,,434,979,0.0130220123,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.244833553532169e-07,busbar87085,,190,102,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759189524277302e-06,cable3338996,,861,155,0.011536192800000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.1325254141201218e-05,cable1137359,,947,485,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.6741847806775895e-05,cable3304342,,24,199,0.029660578,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759181401520584e-06,cable3338902,,246,291,0.012713301100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.580620839915738e-06,cable3771699,,389,511,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.722723787445271e-11,busbar254549,,428,1105,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
6.912924526494047e-12,busbar251727,,263,388,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00032276941288091147,geo_schematic_cable27945,,1149,692,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741090139704921e-06,cable3336357,,346,117,0.012622715599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable3256245,,192,572,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741096461185043e-06,cable3336353,,680,623,0.0104454637,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.759188854400356e-06,cable3338993,,664,522,0.0662531037,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.7591804241124716e-06,cable3338901,,246,1042,0.0114752387,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00010045105482542617,cable2187594,,660,636,0.0322427745,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.741087859896818e-06,cable2727649,,43,698,0.0229282593,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.00011640634830053338,geo_schematic_cable233371,,887,494,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
3.185872373780195e-05,geo_schematic_cable14331,,319,756,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
1.132524494847809e-05,cable1135169,,764,644,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
0.0,cable1215979,,918,727,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
5.543167617926598e-06,cable3341621,,347,1063,0.010028749299999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
