,vm_pu,name,vn_kv,type,zone,in_service
976,0.9514777817640878,cn-cable3338932-t2,11.0,b,,True
977,0.9672543808153996,cn-cable3977132-t2,11.0,b,,True
978,0.9885589241979293,cn-cable3341614-t2,11.0,b,,True
979,0.9514777811880992,cn-cable3338926-t2,11.0,b,,True
980,0.9514778135706948,node57578127,11.0,b,,True
981,0.9819235307753361,node61343056,11.0,b,,True
982,0.9514777639983436,cn-cable3338148-t2,11.0,b,,True
983,0.9993467153069255,cn-simulated23058287_112903-t2,11.0,b,,True
984,0.9514777940834831,node67193623,11.0,b,,True
985,0.951477771373265,cn-cable3338947-t2,11.0,b,,True
986,0.9984463035743848,cn-busbar85068-t2,11.0,b,,True
987,0.9514777251426612,cn-cable3338871-t2,11.0,b,,True
988,0.9514777741179608,cn-cable3338992-t2,11.0,b,,True
989,0.9984462836717855,cn-busbar85065-t2,11.0,b,,True
990,0.9977262314169222,node24039677,11.0,b,,True
991,0.9672543827165093,cn-cable3338648-t2,11.0,b,,True
992,0.999503962839782,cn-geo_schematic_cable25610-t2,11.0,b,,True
993,0.9544772368424312,cn-cable3336713-t2,11.0,b,,True
994,0.9677038397436514,node65782938,11.0,b,,True
995,0.9980527241792486,cn-cable3517570-t2,11.0,b,,True
996,0.9544772361040668,node69935403,11.0,b,,True
997,0.9544772866809249,cn-geo_schematic_cable34386-t2,11.0,b,,True
998,0.9672543969710706,cubicle41966,11.0,b,,True
999,0.9514777986700304,cn-geo_schematic_cable14585-t1,11.0,b,,True
1000,0.9514778098083408,cn-cable3338207-t2,11.0,b,,True
1001,0.9987943231129095,cn-cable1236610-t1,11.0,b,,True
1002,0.9514778054069077,cn-cable3339091-t2,11.0,b,,True
1003,0.9990955929848262,node29539799,11.0,b,,True
1004,0.9514777686325288,cn-cable3338159-t2,11.0,b,,True
1005,0.9514777400354629,node71578394,11.0,b,,True
1006,0.9672543997627068,cubicle37426,11.0,b,,True
1007,0.9672544118698984,cn-geo_schematic_cable14367-t2,11.0,b,,True
1008,0.9989847737569122,cn-cable3517710-t2,11.0,b,,True
1009,0.9514778085392848,cn-cable3339037-t2,11.0,b,,True
1010,0.9544772614900262,cn-cable3269442-t2,11.0,b,,True
1011,0.9819235222187174,cn-cable3713958-t2,11.0,b,,True
1012,0.9677038496484122,node74598356,11.0,b,,True
1013,0.9885589149633341,cn-geo_schematic_cable36510-t2,11.0,b,,True
1014,0.9514778065329835,cubicle47094,11.0,b,,True
1015,0.9514777814253379,cubicle37885,11.0,b,,True
1016,0.9977262496589031,node24039686,11.0,b,,True
1017,0.9544772866809249,node60063905,11.0,b,,True
1018,0.9514778512332923,node70361087,11.0,b,,True
1019,0.9885589521969491,cn-cable3246213-t2,11.0,b,,True
1020,0.9514777396967127,cn-cable3338910-t2,11.0,b,,True
1021,0.9544772172335092,cn-cable3336744-t2,11.0,b,,True
1022,0.9514777932063335,cn-cable3339095-t2,11.0,b,,True
1023,0.9995536727544336,node23398576,11.0,b,,True
1024,0.9980275928165114,node84338536,11.0,b,,True
1025,0.967254370943963,node31975399,11.0,b,,True
1026,0.9885589022177331,cn-cable3341625-t2,11.0,b,,True
1027,0.9998604019369461,cn-simulated34701112_113872-t1,11.0,b,,True
1028,0.9984841183214457,node161553407,11.0,b,,True
1029,0.9677038077536559,cn-cable3338250-t2,11.0,b,,True
1030,0.9672543778239945,cubicle45191,11.0,b,,True
1031,0.9978799578174457,node23427399,11.0,b,,True
1032,0.96725439931562,cn-cable3338477-t2,11.0,b,,True
1033,0.98192351306434,cn-cable3338321-t2,11.0,b,,True
1034,0.9995039628397817,cn-geo_schematic_cable25607-t1,11.0,b,,True
1035,0.9514778116480117,cn-simulated23032596_100931-t2,11.0,b,,True
1036,0.9544772860629106,cn-cable3336386-t2,11.0,b,,True
1037,0.9990955929848341,node29539787,11.0,b,,True
1038,0.9514777952825199,cn-geo_schematic_cable1840-t2,11.0,b,,True
1039,0.9984841116665205,cn-busbar355177-t2,11.0,b,,True
1040,0.967703821908262,cn-cable3338251-t2,11.0,b,,True
1041,0.9819235294063172,cn-cable3256247-t2,11.0,b,,True
1042,0.9514777948308529,node151251899,11.0,b,,True
1043,0.9980024002040773,cn-cable1219300-t1,11.0,b,,True
1044,0.9672544078711929,node74192384,11.0,b,,True
1045,0.9677038219937465,cn-cable3342932-t2,11.0,b,,True
1046,0.9672543967933901,cn-cable3338472-t2,11.0,b,,True
1047,0.9544772535724632,cubicle50566,11.0,b,,True
1048,0.9544772874244557,cubicle41441,11.0,b,,True
1049,0.9672543835545303,cn-cable3338683-t2,11.0,b,,True
1050,0.9979461178571379,cn-cable1152508-t2,11.0,b,,True
1051,0.9981406497474472,node24068798,11.0,b,,True
1052,0.9885589246380544,cn-cable3341613-t2,11.0,b,,True
1053,0.9980275928165122,cn-busbar254971-t2,11.0,b,,True
1054,0.9514778418033359,cn-geo_schematic_cable235942-t2,11.0,b,,True
1055,0.9992718614932082,cn-cable1201724-t2,11.0,b,,True
1056,0.9885589521969491,node84281688,11.0,b,,True
1057,0.9885589058390651,node60264076,11.0,b,,True
1058,0.9514777565524071,cn-cable3338920-t2,11.0,b,,True
1059,0.9677038382493682,cubicle40579,11.0,b,,True
1060,0.9993467023935371,cn-busbar87095-t2,11.0,b,,True
1061,0.9514778085168754,cn-cable3339036-t2,11.0,b,,True
1062,0.9514778197135194,cn-cable3339041-t2,11.0,b,,True
1063,0.9514777250269887,cn-cable3338863-t2,11.0,b,,True
1064,0.9544772874385158,cn-cable3336402-t2,11.0,b,,True
1065,0.9984463168427846,node67195932,11.0,b,,True
1066,0.9514777808607542,cubicle36743,11.0,b,,True
1067,0.9672543815151305,node67195187,11.0,b,,True
1068,0.967703847427937,cn-geo_schematic_cable27942-t2,11.0,b,,True
1069,0.9514777662750818,cn-cable3338181-t2,11.0,b,,True
1070,0.9993467153069986,cn-busbar251716-t2,11.0,b,,True
1071,0.9514777671155539,cn-cable3338179-t2,11.0,b,,True
1072,0.9992970077088071,cn-busbar251728-t1,11.0,b,,True
1073,0.9514778049581747,cn-cable3339048-t2,11.0,b,,True
1074,0.9672544068715163,node57577377,11.0,b,,True
1075,0.9514777769056189,cn-cable3338174-t2,11.0,b,,True
1076,0.9544772368468785,cn-cable3336714-t2,11.0,b,,True
1077,0.9677038260133295,cn-cable3338255-t2,11.0,b,,True
1078,0.9514778102555308,cn-cable3338943-t2,11.0,b,,True
1079,0.9544772980412803,cn-cable3336328-t2,11.0,b,,True
1080,0.9885589462818922,cn-geo_schematic_cable233327-t1,11.0,b,,True
1081,0.9677038271391176,cn-cable3338855-t2,11.0,b,,True
1082,0.9514777698474209,cn-cable3338998-t2,11.0,b,,True
1083,0.9990955929848191,cn-cable1508102-t1,11.0,b,,True
1084,0.9885589485642008,node71243238,11.0,b,,True
1085,0.9975416659085198,cn-cable1159589-t2,11.0,b,,True
1086,0.9993467023831817,cn-busbar87086-t1,11.0,b,,True
1087,0.9677038377780147,cn-cable3338210-t2,11.0,b,,True
1088,0.9677038078999909,cn-cable3339097-t2,11.0,b,,True
1089,0.9677038195260093,node69876732,11.0,b,,True
1090,0.9819235161927451,cubicle36841,11.0,b,,True
1091,0.9514777685971245,cn-cable3338956-t2,11.0,b,,True
1092,0.951477793306728,cn-cable3339671-t2,11.0,b,,True
1093,0.9819235160999654,cn-cable1194928-t2,11.0,b,,True
1094,0.9677038095964231,cn-cable3338228-t2,11.0,b,,True
1095,0.9514778242478957,node57578109,11.0,b,,True
1096,0.998305746644994,cn-simulated74092492_199824-t1,11.0,b,,True
1097,0.9514777438479666,cn-cable3338915-t2,11.0,b,,True
1098,0.9514777984371481,cn-cable3338189-t2,11.0,b,,True
1099,0.9544772653809858,cn-cable3336741-t2,11.0,b,,True
1100,0.9672543945415745,cn-cable3338660-t2,11.0,b,,True
1101,,node29539518,11.0,b,,True
1102,0.9544772960864839,cn-cable3336728-t2,11.0,b,,True
1103,0.967254389547104,cubicle47979,11.0,b,,True
1104,0.9544773028845625,cn-geo_schematic_cable22427-t1,11.0,b,,True
1105,0.9672543968931722,node67194756,11.0,b,,True
1106,0.981923516067291,cn-cable1191398-t2,11.0,b,,True
1107,0.9544772872559313,cn-cable3336726-t2,11.0,b,,True
1108,0.9986895979733167,cn-cable1236611-t2,11.0,b,,True
1109,0.9544772357663811,cn-cable3336710-t2,11.0,b,,True
1110,0.9993466767747735,cn-cable1224849-t2,11.0,b,,True
1111,0.9672543928689465,cn-cable3338687-t2,11.0,b,,True
1112,0.9514777395385714,cn-cable3338907-t2,11.0,b,,True
1113,0.9544772920786044,cn-geo_schematic_cable22431-t1,11.0,b,,True
1114,0.9672544092040944,cn-geo_schematic_cable14368-t1,11.0,b,,True
1115,0.9514777595665858,cn-cable3338153-t2,11.0,b,,True
1116,0.9544772077403263,cn-cable3336384-t2,11.0,b,,True
1117,0.9544772076726785,cn-cable3336380-t2,11.0,b,,True
1118,0.9983057463221331,cn-cable3341083-t2,11.0,b,,True
1119,,node29539432,11.0,b,,True
1120,0.9514777771320809,cn-cable3338173-t2,11.0,b,,True
1121,0.9514778503258463,cn-cable3295683-t1,11.0,b,,True
1122,0.9980275928165122,node84338515,11.0,b,,True
1123,0.9514778336786424,cn-geo_schematic_cable1841-t2,11.0,b,,True
1124,0.9982101002995545,cn-cable1237990-t1,11.0,b,,True
1125,0.9885589045339848,cn-cable3341640-t2,11.0,b,,True
1126,0.9514778022833704,cn-geo_schematic_cable14586-t1,11.0,b,,True
1127,0.9514777801521958,cn-cable3339043-t2,11.0,b,,True
1128,0.951477743710968,cn-cable3338912-t2,11.0,b,,True
1129,0.9819235294335635,cn-cable3256246-t2,11.0,b,,True
1130,0.9544772368240427,cn-cable3336353-t2,11.0,b,,True
1131,0.967254399636903,cn-cable3338662-t2,11.0,b,,True
1132,0.9984841116665205,cn-busbar355182-t1,11.0,b,,True
1133,0.951477780704456,cn-cable3338929-t2,11.0,b,,True
1134,0.9672543825289063,cn-cable3338481-t2,11.0,b,,True
1135,0.9672543799299007,cubicle35495,11.0,b,,True
1136,0.999145268470073,cn-simulated29539706_245936-t2,11.0,b,,True
1137,0.967254409388415,cn-cable3338664-t2,11.0,b,,True
1138,0.9672543795882301,cn-cable3338748-t2,11.0,b,,True
1139,0.9885589439995836,cn-geo_schematic_cable233327-t2,11.0,b,,True
1140,0.9819235161282287,cn-cable3338285-t2,11.0,b,,True
1141,,node29539610,11.0,b,,True
1142,0.967703824957373,cn-cable3338853-t2,11.0,b,,True
1143,0.9514777604973818,node102021130,11.0,b,,True
1144,0.9672543929994918,cubicle49109,11.0,b,,True
1145,0.9672543710414454,cn-cable3338485-t2,11.0,b,,True
1146,0.9672543759425318,cn-cable3338640-t2,11.0,b,,True
1147,0.9544772391774666,cn-geo_schematic_cable34381-t2,11.0,b,,True
1148,0.9677038544224227,cn-geo_schematic_cable27947-t2,11.0,b,,True
1149,0.9677038320395971,node102516458,11.0,b,,True
1150,0.9544772355859024,cn-cable3336709-t2,11.0,b,,True
1151,0.9998603535065884,cn-cable2122109-t2,11.0,b,,True
1152,0.9885589021768958,cn-cable3341623-t2,11.0,b,,True
1153,0.9544772120865144,cn-cable3338329-t2,11.0,b,,True
1154,0.9544772860734783,cn-cable3336388-t2,11.0,b,,True
1155,0.9514778127052889,cn-cable3338939-t2,11.0,b,,True
1156,0.9984210982927599,cn-cable1132583-t2,11.0,b,,True
1157,0.9544772541490457,cn-geo_schematic_cable34375-t2,11.0,b,,True
1158,0.9514777725615141,cn-cable3338906-t2,11.0,b,,True
1159,0.9514777986700304,cn-geo_schematic_cable27524-t2,11.0,b,,True
1160,0.9677038544224227,cn-geo_schematic_cable27950-t1,11.0,b,,True
1161,0.9514777234234649,cn-cable3338874-t2,11.0,b,,True
1162,0.9979461087362185,cn-simulated23052190_40598-t2,11.0,b,,True
1163,0.9993467153069876,node37903059,11.0,b,,True
1164,0.9677038275535358,cn-cable3339127-t2,11.0,b,,True
1165,0.9544772821731421,node149684990,11.0,b,,True
1166,0.9544772162376641,cn-cable3336362-t2,11.0,b,,True
1167,0.9677038361218069,cn-cable3338216-t2,11.0,b,,True
1168,0.9819235338389816,cn-geo_schematic_cable23102-t2,11.0,b,,True
1169,0.9514777984049454,cn-cable3338188-t2,11.0,b,,True
1170,0.967254409417384,cn-cable3338663-t2,11.0,b,,True
1171,0.9672543831625829,cn-cable3338470-t2,11.0,b,,True
1172,0.9544772385717575,cn-cable3336716-t2,11.0,b,,True
1173,0.951477798105444,node57578106,11.0,b,,True
1174,0.9819235052170561,cn-cable3713956-t2,11.0,b,,True
1175,0.9544771985064419,cn-cable3336387-t2,11.0,b,,True
1176,0.9995536727233604,cn-busbar87061-t2,11.0,b,,True
1177,0.9819235352613864,node59312972,11.0,b,,True
1178,0.9885589170532737,cn-cable3341621-t2,11.0,b,,True
1179,0.9981406301056698,cn-busbar88081-t2,11.0,b,,True
1180,0.9514778118363414,cn-cable3338902-t2,11.0,b,,True
1181,0.9544771949412668,cn-cable2727649-t2,11.0,b,,True
1182,0.9980868710785834,cn-simulated103968618_324538-t2,11.0,b,,True
1183,0.9677038312196028,cn-cable3339121-t2,11.0,b,,True
1184,0.951477770486695,cn-cable3338953-t2,11.0,b,,True
1185,0.9978799577097796,cn-cable3338483-t2,11.0,b,,True
1186,0.9672543707127697,cn-cable3338484-t2,11.0,b,,True
1187,0.9514777966008306,cn-cable3338999-t2,11.0,b,,True
1188,0.9514777938991812,cn-cable3338936-t2,11.0,b,,True
1189,0.9514777966347946,cn-cable3339030-t2,11.0,b,,True
1190,0.9995039628397818,cn-geo_schematic_cable380328-t1,11.0,b,,True
1191,0.9986895979733167,cn-cable3368615-t1,11.0,b,,True
1192,0.9677038272932185,cn-cable3338850-t2,11.0,b,,True
1193,0.9672543779676955,cn-cable3338746-t2,11.0,b,,True
1194,0.9514777830887452,cn-cable3338147-t2,11.0,b,,True
1195,0.9514777234236598,cn-cable3338872-t2,11.0,b,,True
1196,0.9677038235370422,cn-cable3338254-t2,11.0,b,,True
1197,0.9514777641484219,cn-cable3338157-t2,11.0,b,,True
1198,0.9885589149633341,cn-geo_schematic_cable36513-t2,11.0,b,,True
1199,0.9677038275864575,cn-cable3338217-t2,11.0,b,,True
1200,0.9514777715580675,cn-cable3338994-t2,11.0,b,,True
1201,0.954477214523743,cn-cable3336360-t2,11.0,b,,True
1202,0.9993467023831817,cn-busbar87085-t2,11.0,b,,True
1203,0.9514777869205614,cn-cable3338935-t2,11.0,b,,True
1204,0.9514777964116924,node57578136,11.0,b,,True
1205,0.9992970077088077,node83235357,11.0,b,,True
1206,0.9677038230680198,cn-cable3338858-t2,11.0,b,,True
1207,0.9992970077088077,cn-busbar251729-t2,11.0,b,,True
1208,0.9514778121128642,cn-cable3338940-t2,11.0,b,,True
1209,0.9677038373212306,cn-cable3338211-t2,11.0,b,,True
1210,0.951477793451251,cn-cable3339093-t2,11.0,b,,True
1211,0.9514778116480117,cn-cable1236568-t1,11.0,b,,True
1212,0.9982101002995545,cn-simulated23378216_40739-t2,11.0,b,,True
1213,0.9672543815548852,cn-cable3338468-t2,11.0,b,,True
1214,0.9983410196542003,cn-simulated23121435_58681-t2,11.0,b,,True
1215,0.9514778141939221,cn-geo_schematic_cable69622-t1,11.0,b,,True
1216,0.9672543831700273,cn-cable3338467-t2,11.0,b,,True
1217,0.9514777707319394,cn-cable3338959-t2,11.0,b,,True
1218,0.9672543922286252,cn-cable3338669-t2,11.0,b,,True
1219,0.9544772161381531,cubicle33447,11.0,b,,True
1220,0.9672544118698984,cn-geo_schematic_cable14578-t1,11.0,b,,True
1221,0.9514778105942817,node71578846,11.0,b,,True
1222,0.9544772007784746,cn-cable2797799-t2,11.0,b,,True
1223,0.9514778362482376,cn-cable3339038-t2,11.0,b,,True
1224,0.9514777977747608,node102517050,11.0,b,,True
1225,0.9819235222077778,cn-cable3338322-t2,11.0,b,,True
1226,0.9885589045069434,cn-cable3341628-t2,11.0,b,,True
1227,0.9544772070178488,cn-cable3336381-t2,11.0,b,,True
1228,0.9987943231129095,cn-cable2937658-t2,11.0,b,,True
1229,0.999346715291784,cn-simulated23232416_101377-t2,11.0,b,,True
1230,0.9984841116458268,cn-busbar355183-t2,11.0,b,,True
1231,0.9677038277787746,cn-cable3338852-t2,11.0,b,,True
1232,0.9672543883058576,cn-cable3338649-t2,11.0,b,,True
1233,0.951477814346036,cn-cable3255759-t2,11.0,b,,True
1234,0.951477769105729,cn-cable3338954-t2,11.0,b,,True
1235,0.9672543973826508,node67195508,11.0,b,,True
1236,0.95447726090086,cn-cable3336323-t2,11.0,b,,True
1237,0.9983057462988942,cn-cable4185370-t2,11.0,b,,True
1238,0.9544772385654008,cn-cable3336715-t2,11.0,b,,True
1239,0.9977262405379127,cn-busbar83732-t2,11.0,b,,True
1240,0.95147781546814,cn-cable3255756-t2,11.0,b,,True
1241,0.9977262222959318,cn-busbar83735-t2,11.0,b,,True
1242,0.9995536727130027,cn-busbar87065-t2,11.0,b,,True
1243,0.954477216991845,cn-cable3336367-t2,11.0,b,,True
1244,0.967703825801092,cn-cable3338257-t2,11.0,b,,True
1245,0.9514777669140309,cn-cable3338182-t2,11.0,b,,True
1246,0.951477756549923,cn-cable3338916-t2,11.0,b,,True
1247,0.9819235057257224,cn-cable3713955-t2,11.0,b,,True
1248,0.9677038077657203,cn-cable3338229-t2,11.0,b,,True
1249,0.9672543925618505,cn-geo_schematic_cable137654-t2,11.0,b,,True
1250,0.954477238533811,cn-cable3336718-t2,11.0,b,,True
1251,0.954477261495758,cn-cable3269444-t2,11.0,b,,True
1252,0.9677038230878441,cn-cable3338856-t2,11.0,b,,True
1253,0.9514777561703852,cn-cable3338918-t2,11.0,b,,True
1254,0.9672543733962634,cn-cable3338489-t2,11.0,b,,True
1255,,node29539569,11.0,b,,True
1256,0.951477743342497,cn-cable3338913-t2,11.0,b,,True
1257,0.9995039628397818,cn-geo_schematic_cable380326-t2,11.0,b,,True
1258,0.9672543926082475,cn-cable3338740-t2,11.0,b,,True
1259,0.9514777237777179,node69936363,11.0,b,,True
1260,0.9544772203048143,cn-cable3336368-t2,11.0,b,,True
1261,0.9995039628397818,node173091623,11.0,b,,True
