,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords
233,0.9514777705421901,cubicle45950,11.0,b,,True,cubicle45950,11.0,b,,True,152.915665,-31.4682904,
234,0.954477261483898,cubicle50571,11.0,b,,True,cubicle50571,11.0,b,,True,152.920804,-31.4715438,
235,0.9885589182094406,cn-cable3341612-t2,11.0,b,,True,cn-cable3341612-t2,11.0,b,,True,152.89454,-31.4623552,
236,0.9514778477879332,node84625589,11.0,b,,True,node84625589,11.0,b,,True,152.915965,-31.4676739,
237,0.9819235309941717,cn-geo_schematic_cable65503-t2,11.0,b,,True,cn-geo_schematic_cable65503-t2,11.0,b,,True,152.922342,-31.4686192,
238,0.9514778362532672,cn-cable3339040-t2,11.0,b,,True,cn-cable3339040-t2,11.0,b,,True,152.915431,-31.4676939,
239,0.9514777716877406,cubicle34495,11.0,b,,True,cubicle34495,11.0,b,,True,152.915872,-31.4669776,
240,0.9819235338389816,cn-geo_schematic_cable23101-t1,11.0,b,,True,cn-geo_schematic_cable23101-t1,11.0,b,,True,152.922378,-31.4684294,
241,0.9819235163326874,node23381694,11.0,b,,True,node23381694,11.0,b,,True,152.919292,-31.4685517,
242,0.9514777894108384,cubicle35620,11.0,b,,True,cubicle35620,11.0,b,,True,152.914715,-31.4667233,
