name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service
busbar85071,,867,55,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338340,,627,901,0.013158845700000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar251718,,518,616,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1137900,,462,950,0.0167339287,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1162667,,381,795,0.0170986187,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1197187,,120,843,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1124677,,22,370,0.039252055,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
geo_schematic_cable14578,,1220,689,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338489,,247,1254,0.0115940934,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar355168,,907,576,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
simulated24502843_202755,,920,566,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1151685,,253,204,0.065630127,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338868,,20,37,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1178387,,83,381,0.015782980500000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
busbar254959,,56,1024,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2769156,,364,459,0.059530320500000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3713956,,374,1174,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2125772,,871,333,0.0442103896,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1129949,,604,601,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable1508058,,819,1101,0.0593074317,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338878,,914,563,0.010550363,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable3338206,,133,947,0.0104384471,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
cable2845348,,361,524,0.0549934077,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True
