loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords,geometry
3.4446546667236396e-05,cable1165194,,482,82,0.0555028221,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772571161101,node69935305,11.0,b,,True,node69935305,11.0,b,,True,152.921292,-31.4727119,,POINT (152.921292 -31.4727119)
5.665258280681821e-06,cable3338662,,1025,337,0.0113260006,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543906174551,cubicle37426,11.0,b,,True,cubicle37426,11.0,b,,True,152.905829,-31.4652718,,POINT (152.905829 -31.4652718)
5.759190906150059e-06,cable3255759,,605,1062,0.017833324600000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778020283834,node22943741,11.0,b,,True,node22943741,11.0,b,,True,152.914462,-31.4674619,,POINT (152.914462 -31.4674619)
5.759192288024561e-06,cable1192592,,605,219,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778020283834,node22943741,11.0,b,,True,node22943741,11.0,b,,True,152.914462,-31.4674619,,POINT (152.914462 -31.4674619)
4.301119705188128e-05,simulated22943741_144044,,605,777,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778020283834,node22943741,11.0,b,,True,node22943741,11.0,b,,True,152.914462,-31.4674619,,POINT (152.914462 -31.4674619)
0.00019005323111226846,geo_schematic_cable14586,,1051,676,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777897643418,cn-geo_schematic_cable14586-t1,11.0,b,,True,cn-geo_schematic_cable14586-t1,11.0,b,,True,152.914665,-31.466743,,POINT (152.914665 -31.466743)
0.0,geo_schematic_cable23103,,978,1080,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235284713607,cn-geo_schematic_cable23103-t1,11.0,b,,True,cn-geo_schematic_cable23103-t1,11.0,b,,True,152.92239,-31.4684282,,POINT (152.92239 -31.4684282)
1.1330491511640162e-05,cable1185485,,299,997,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543937378725,node67195503,11.0,b,,True,node67195503,11.0,b,,True,152.906383,-31.4656702,,POINT (152.906383 -31.4656702)
7.364820596295342e-05,cable2781901,,299,74,0.0380924534,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543937378725,node67195503,11.0,b,,True,node67195503,11.0,b,,True,152.906383,-31.4656702,,POINT (152.906383 -31.4656702)
0.0,busbar254944,,515,193,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800204,node84338465,11.0,b,,True,node84338465,11.0,b,,True,152.919044,-31.4706313,,POINT (152.919044 -31.4706313)
1.1528739591642898e-11,cable2774246,,106,508,0.0415507603,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772703138223,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968)
5.74108951774808e-06,cable1115430,,106,363,0.0278992619,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772703138223,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968)
7.433403165427303e-12,cable1162366,,106,964,0.0295198843,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772703138223,node69935613,11.0,b,,True,node69935613,11.0,b,,True,152.920393,-31.4716968,,POINT (152.920393 -31.4716968)
9.776351621029488e-12,geo_schematic_cable34388,,249,552,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773028457095,node60063915,11.0,b,,True,node60063915,11.0,b,,True,152.92228,-31.4711877,,POINT (152.92228 -31.4711877)
5.759189524277302e-06,cable3338864,,551,993,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777147771482,cubicle43676,11.0,b,,True,cubicle43676,11.0,b,,True,152.912302,-31.4660951,,POINT (152.912302 -31.4660951)
6.662661632080476e-11,cable1508108,,787,471,0.0603883345,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955929596005,node29539793,11.0,b,,True,node29539793,11.0,b,,True,152.90154,-31.46676,,POINT (152.90154 -31.46676)
6.798304454622174e-05,cable1144535,,294,227,0.041944388400000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543795053635,node67194728,11.0,b,,True,node67194728,11.0,b,,True,152.905299,-31.4650864,,POINT (152.905299 -31.4650864)
1.1330490474250481e-05,cable1212255,,294,449,0.0175535453,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543795053635,node67194728,11.0,b,,True,node67194728,11.0,b,,True,152.905299,-31.4650864,,POINT (152.905299 -31.4650864)
1.1330509891585487e-05,cable1172455,,294,827,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543795053635,node67194728,11.0,b,,True,node67194728,11.0,b,,True,152.905299,-31.4650864,,POINT (152.905299 -31.4650864)
5.75919586070013e-06,cable3338948,,772,942,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777769116882,cubicle46985,11.0,b,,True,cubicle46985,11.0,b,,True,152.914723,-31.4667346,,POINT (152.914723 -31.4667346)
5.665252018250195e-06,cable3338647,,601,774,0.010755098999999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543791721377,cubicle32899,11.0,b,,True,cubicle32899,11.0,b,,True,152.905257,-31.4650618,,POINT (152.905257 -31.4650618)
0.00010197454144506867,cable1177224,,956,237,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543877479189,node67194756,11.0,b,,True,node67194756,11.0,b,,True,152.905757,-31.465252,,POINT (152.905757 -31.465252)
4.98884563380642e-05,geo_schematic_cable36469,,404,70,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588966136291,node60264071,11.0,b,,True,node60264071,11.0,b,,True,152.894161,-31.4632736,,POINT (152.894161 -31.4632736)
0.00017329765573724634,simulated23176244_40735,,702,438,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.99799303883492,node23176244,11.0,b,,True,node23176244,11.0,b,,True,152.922332,-31.4686224,,POINT (152.922332 -31.4686224)
0.0004481085502884413,cable1144109,,702,340,0.025804263299999998,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.99799303883492,node23176244,11.0,b,,True,node23176244,11.0,b,,True,152.922332,-31.4686224,,POINT (152.922332 -31.4686224)
5.243480866081645e-07,cable1142423,,107,1011,0.09247140159999999,0.258,0.3596,0.001,0.0,1000.0,1.0,1,,True,0.9993467765957735,node23167832,11.0,b,,True,node23167832,11.0,b,,True,152.897796,-31.466543,,POINT (152.897796 -31.466543)
1.1281144756264107e-05,cable1224849,,107,887,0.0151506552,0.2686,0.3596,0.001,0.0,1000.0,1.0,1,,True,0.9993467765957735,node23167832,11.0,b,,True,node23167832,11.0,b,,True,152.897796,-31.466543,,POINT (152.897796 -31.466543)
5.665254945792743e-06,cable3338479,,252,974,0.0107355347,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254373524371,cubicle35158,11.0,b,,True,cubicle35158,11.0,b,,True,152.904838,-31.4651638,,POINT (152.904838 -31.4651638)
5.66524575582008e-06,cable3338481,,252,1106,0.0126694396,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.967254373524371,cubicle35158,11.0,b,,True,cubicle35158,11.0,b,,True,152.904838,-31.4651638,,POINT (152.904838 -31.4651638)
5.759179615188964e-06,cable3338872,,383,162,0.0113556138,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777110328142,cubicle42556,11.0,b,,True,cubicle42556,11.0,b,,True,152.912366,-31.4667974,,POINT (152.912366 -31.4667974)
5.759183187855799e-06,cable3338874,,383,1109,0.011372847699999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777110328142,cubicle42556,11.0,b,,True,cubicle42556,11.0,b,,True,152.912366,-31.4667974,,POINT (152.912366 -31.4667974)
0.0,simulated84144930_84338546,,479,355,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,node84144930,11.0,b,,True,node84144930,11.0,b,,True,152.919068,-31.4705694,,POINT (152.919068 -31.4705694)
5.5431529863452185e-06,cable3341611,,101,578,0.0141505452,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589061903974,cubicle48965,11.0,b,,True,cubicle48965,11.0,b,,True,152.894442,-31.4624364,,POINT (152.894442 -31.4624364)
5.5431553124164304e-06,cable3341612,,101,838,0.0129543014,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589061903974,cubicle48965,11.0,b,,True,cubicle48965,11.0,b,,True,152.894442,-31.4624364,,POINT (152.894442 -31.4624364)
5.022555041518583e-05,geo_schematic_cable196990,,800,425,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235021863739,node79493025,11.0,b,,True,node79493025,11.0,b,,True,152.921519,-31.4681507,,POINT (152.921519 -31.4681507)
3.9638343178682746e-05,cable1135646,,535,982,0.0257022311,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038183466983,node65782807,11.0,b,,True,node65782807,11.0,b,,True,152.911009,-31.4677418,,POINT (152.911009 -31.4677418)
1.13252459989234e-05,cable2717490,,535,1149,0.0314630245,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038183466983,node65782807,11.0,b,,True,node65782807,11.0,b,,True,152.911009,-31.4677418,,POINT (152.911009 -31.4677418)
5.5806239271426374e-06,cable3338321,,440,868,0.010799428199999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.981923506392476,cubicle77075,11.0,b,,True,cubicle77075,11.0,b,,True,152.921455,-31.4683476,,POINT (152.921455 -31.4683476)
0.0001900532374486877,geo_schematic_cable14329,,135,1161,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477793490602,node57578117,11.0,b,,True,node57578117,11.0,b,,True,152.914678,-31.4667453,,POINT (152.914678 -31.4667453)
0.0002591634074586061,geo_schematic_cable27520,,135,595,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477793490602,node57578117,11.0,b,,True,node57578117,11.0,b,,True,152.914678,-31.4667453,,POINT (152.914678 -31.4667453)
1.5457769164566234e-11,geo_schematic_cable36515,,549,166,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589028034972,node67830839,11.0,b,,True,node67830839,11.0,b,,True,152.894091,-31.4625447,,POINT (152.894091 -31.4625447)
5.741086615985959e-06,cable3336715,,878,89,0.0121739021,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772548672095,cubicle39191,11.0,b,,True,cubicle39191,11.0,b,,True,152.921625,-31.4728945,,POINT (152.921625 -31.4728945)
5.741092937461637e-06,cable3336716,,878,1229,0.011609195700000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772548672095,cubicle39191,11.0,b,,True,cubicle39191,11.0,b,,True,152.921625,-31.4728945,,POINT (152.921625 -31.4728945)
5.759192288024562e-06,cable3338178,,22,1185,0.0104713669,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777547339993,cubicle40264,11.0,b,,True,cubicle40264,11.0,b,,True,152.915479,-31.4687981,,POINT (152.915479 -31.4687981)
5.759179615188964e-06,cable3338179,,22,747,0.0121704442,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777547339993,cubicle40264,11.0,b,,True,cubicle40264,11.0,b,,True,152.915479,-31.4687981,,POINT (152.915479 -31.4687981)
0.0,geo_schematic_cable380328,,148,1027,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039640278309,cn-geo_schematic_cable380328-t1,11.0,b,,True,cn-geo_schematic_cable380328-t1,11.0,b,,True,152.895612,-31.4649198,,POINT (152.895612 -31.4649198)
0.00032920461056050866,simulated69876550_161553384,,115,397,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841447823022,node69876550,11.0,b,,True,node69876550,11.0,b,,True,152.910097,-31.4668079,,POINT (152.910097 -31.4668079)
2.30367446153398e-05,cable1245870,,655,633,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777815644868,node67193624,11.0,b,,True,node67193624,11.0,b,,True,152.918544,-31.4682765,,POINT (152.918544 -31.4682765)
4.888175810514744e-12,cable1192058,,655,881,0.0298846987,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777815644868,node67193624,11.0,b,,True,node67193624,11.0,b,,True,152.918544,-31.4682765,,POINT (152.918544 -31.4682765)
1.1325244313946948e-05,cable1137268,,356,400,0.0203154121,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038502311515,cubicle46265,11.0,b,,True,cubicle46265,11.0,b,,True,152.91264,-31.4675187,,POINT (152.91264 -31.4675187)
5.6626193442344685e-06,cable3338212,,356,39,0.010792804500000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038502311515,cubicle46265,11.0,b,,True,cubicle46265,11.0,b,,True,152.91264,-31.4675187,,POINT (152.91264 -31.4675187)
1.1161223124022463e-05,cable2554556,,894,68,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235029014644,node52761082,11.0,b,,True,node52761082,11.0,b,,True,152.920833,-31.4682695,,POINT (152.920833 -31.4682695)
1.6741884162783824e-05,cable2554554,,894,111,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235029014644,node52761082,11.0,b,,True,node52761082,11.0,b,,True,152.920833,-31.4682695,,POINT (152.920833 -31.4682695)
7.254804916779947e-05,geo_schematic_cable23104,,143,194,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.981923529893766,node59313009,11.0,b,,True,node59313009,11.0,b,,True,152.922365,-31.4684187,,POINT (152.922365 -31.4684187)
0.00010045111630974985,geo_schematic_cable23106,,143,935,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.981923529893766,node59313009,11.0,b,,True,node59313009,11.0,b,,True,152.922365,-31.4684187,,POINT (152.922365 -31.4684187)
5.741087341955164e-06,cable3336727,,226,824,0.0117047217,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773035892405,cubicle41441,11.0,b,,True,cubicle41441,11.0,b,,True,152.921683,-31.4712307,,POINT (152.921683 -31.4712307)
5.7410815384176285e-06,cable3336726,,226,40,0.0149716842,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773035892405,cubicle41441,11.0,b,,True,cubicle41441,11.0,b,,True,152.921683,-31.4712307,,POINT (152.921683 -31.4712307)
0.0004481085995262875,busbar83731,,469,288,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9977262404327853,cn-busbar83731-t1,11.0,b,,True,cn-busbar83731-t1,11.0,b,,True,152.92106,-31.4708667,,POINT (152.92106 -31.4708667)
7.254805844030069e-05,simulated22932783_101448,,437,596,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235242041437,cn-simulated22932783_101448-t1,11.0,b,,True,cn-simulated22932783_101448-t1,11.0,b,,True,152.922342,-31.4686192,,POINT (152.922342 -31.4686192)
5.580616975474393e-06,cable3338289,,68,1206,0.0300451862,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.981923502682633,cubicle97112,11.0,b,,True,cubicle97112,11.0,b,,True,152.920814,-31.4682528,,POINT (152.920814 -31.4682528)
5.58061465464564e-06,cable3338286,,68,781,0.0105996363,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.981923502682633,cubicle97112,11.0,b,,True,cubicle97112,11.0,b,,True,152.920814,-31.4682528,,POINT (152.920814 -31.4682528)
5.75919228802456e-06,cable3338996,,409,329,0.011536192800000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777574462312,cubicle48199,11.0,b,,True,cubicle48199,11.0,b,,True,152.915804,-31.4673154,,POINT (152.915804 -31.4673154)
5.759185951606101e-06,cable3338998,,409,1222,0.010434532000000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777574462312,cubicle48199,11.0,b,,True,cubicle48199,11.0,b,,True,152.915804,-31.4673154,,POINT (152.915804 -31.4673154)
5.741090139704919e-06,cable3336711,,736,895,0.011216432,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772518632433,cubicle50506,11.0,b,,True,cubicle50506,11.0,b,,True,152.921372,-31.4721269,,POINT (152.921372 -31.4721269)
5.741090139704919e-06,cable3336709,,736,422,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772518632433,cubicle50506,11.0,b,,True,cubicle50506,11.0,b,,True,152.921372,-31.4721269,,POINT (152.921372 -31.4721269)
5.741096461185043e-06,cable3336356,,448,1070,0.012247079,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772362952536,cubicle38012,11.0,b,,True,cubicle38012,11.0,b,,True,152.921282,-31.469408,,POINT (152.921282 -31.469408)
5.741090139704921e-06,cable3336357,,448,1118,0.012622715599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772362952536,cubicle38012,11.0,b,,True,cubicle38012,11.0,b,,True,152.921282,-31.469408,,POINT (152.921282 -31.469408)
5.741090139704919e-06,cable2879802,,363,558,0.0118515958,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772699997823,cubicle43784,11.0,b,,True,cubicle43784,11.0,b,,True,152.920397,-31.4716794,,POINT (152.920397 -31.4716794)
0.00032920462601182727,busbar355174,,872,28,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841314931419,node161553383,11.0,b,,True,node161553383,11.0,b,,True,152.909655,-31.4664569,,POINT (152.909655 -31.4664569)
0.0,busbar355173,,872,506,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9984841314931419,node161553383,11.0,b,,True,node161553383,11.0,b,,True,152.909655,-31.4664569,,POINT (152.909655 -31.4664569)
0.0,cable2187597,,597,786,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235053363113,node36726527,11.0,b,,True,node36726527,11.0,b,,True,152.921246,-31.4683259,,POINT (152.921246 -31.4683259)
3.3483693349451886e-05,cable2187591,,597,177,0.0233287394,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235053363113,node36726527,11.0,b,,True,node36726527,11.0,b,,True,152.921246,-31.4683259,,POINT (152.921246 -31.4683259)
5.6652549457927425e-06,cable3338683,,837,761,0.0121949225,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543745447449,cubicle33239,11.0,b,,True,cubicle33239,11.0,b,,True,152.907086,-31.465436,,POINT (152.907086 -31.465436)
5.665254315742746e-06,cable3338684,,837,200,0.0172663043,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543745447449,cubicle33239,11.0,b,,True,cubicle33239,11.0,b,,True,152.907086,-31.465436,,POINT (152.907086 -31.465436)
5.7591863560663836e-06,cable3338930,,790,343,0.0310335209,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777689063052,cubicle37885,11.0,b,,True,cubicle37885,11.0,b,,True,152.915192,-31.4656172,,POINT (152.915192 -31.4656172)
5.759185951606101e-06,cable3338180,,311,1076,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477753872628,cubicle38002,11.0,b,,True,cubicle38002,11.0,b,,True,152.915344,-31.4689914,,POINT (152.915344 -31.4689914)
5.759180424112471e-06,cable3338181,,311,1225,0.010319559099999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477753872628,cubicle38002,11.0,b,,True,cubicle38002,11.0,b,,True,152.915344,-31.4689914,,POINT (152.915344 -31.4689914)
5.665251184527715e-06,cable3338666,,1081,763,0.0154356965,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543881263396,cubicle43093,11.0,b,,True,cubicle43093,11.0,b,,True,152.906487,-31.466044,,POINT (152.906487 -31.466044)
3.185869843842702e-05,geo_schematic_cable1858,,298,63,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778010516692,node57578127,11.0,b,,True,node57578127,11.0,b,,True,152.91465,-31.4667499,,POINT (152.91465 -31.4667499)
2.444087905257372e-12,cable2085245,,803,1085,0.020283733800000002,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543617986888,cubicle69504,11.0,b,,True,cubicle69504,11.0,b,,True,152.904993,-31.4632555,,POINT (152.904993 -31.4632555)
5.665248053313061e-06,cable3338484,,803,209,0.0208141334,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543617986888,cubicle69504,11.0,b,,True,cubicle69504,11.0,b,,True,152.904993,-31.4632555,,POINT (152.904993 -31.4632555)
5.245861775999112e-07,simulated23398576_173091586,,1052,812,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995536727106117,node23398576,11.0,b,,True,node23398576,11.0,b,,True,152.895667,-31.4649455,,POINT (152.895667 -31.4649455)
5.244580278872383e-07,simulated23232416_101377,,614,995,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9993467152631271,node23232416,11.0,b,,True,node23232416,11.0,b,,True,152.895956,-31.4663798,,POINT (152.895956 -31.4663798)
9.066827165356369e-11,cable2245498,,614,684,0.186910929,0.258,0.3596,0.001,0.0,1000.0,1.0,1,,True,0.9993467152631271,node23232416,11.0,b,,True,node23232416,11.0,b,,True,152.895956,-31.4663798,,POINT (152.895956 -31.4663798)
0.0004481085932022395,simulated160200990_24039686,,510,0,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9977262586747635,node160200990,11.0,b,,True,node160200990,11.0,b,,True,152.920941,-31.470886,,POINT (152.920941 -31.470886)
0.0,busbar254957,,105,1117,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9980275926800205,node84338536,11.0,b,,True,node84338536,11.0,b,,True,152.919017,-31.4706598,,POINT (152.919017 -31.4706598)
5.759186760537015e-06,cable3338877,,631,920,0.0122431836,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777908158971,cubicle50472,11.0,b,,True,cubicle50472,11.0,b,,True,152.912909,-31.4669605,,POINT (152.912909 -31.4669605)
5.759186760537015e-06,cable3338878,,631,260,0.010550363,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777908158971,cubicle50472,11.0,b,,True,cubicle50472,11.0,b,,True,152.912909,-31.4669605,,POINT (152.912909 -31.4669605)
5.759186600418825e-06,cable3338911,,146,326,0.0266993644,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777313048328,cubicle34606,11.0,b,,True,cubicle34606,11.0,b,,True,152.913232,-31.4661927,,POINT (152.913232 -31.4661927)
5.759189524277301e-06,cable3338912,,146,849,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777313048328,cubicle34606,11.0,b,,True,cubicle34606,11.0,b,,True,152.913232,-31.4661927,,POINT (152.913232 -31.4661927)
2.3036759243013797e-05,cable1170760,,163,468,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777690192221,node71578952,11.0,b,,True,node71578952,11.0,b,,True,152.915194,-31.4656328,,POINT (152.915194 -31.4656328)
5.759192288024562e-06,cable1131088,,163,790,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777690192221,node71578952,11.0,b,,True,node71578952,11.0,b,,True,152.915194,-31.4656328,,POINT (152.915194 -31.4656328)
5.741087341955164e-06,cable3336383,,49,992,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772234094548,cubicle33478,11.0,b,,True,cubicle33478,11.0,b,,True,152.922089,-31.4700635,,POINT (152.922089 -31.4700635)
5.741090367476252e-05,cable2797799,,49,731,0.057445793,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772234094548,cubicle33478,11.0,b,,True,cubicle33478,11.0,b,,True,152.922089,-31.4700635,,POINT (152.922089 -31.4700635)
5.741092419513157e-06,cable3336381,,49,1204,0.0201525537,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772234094548,cubicle33478,11.0,b,,True,cubicle33478,11.0,b,,True,152.922089,-31.4700635,,POINT (152.922089 -31.4700635)
5.741087341955164e-06,cable1155512,,49,149,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772234094548,cubicle33478,11.0,b,,True,cubicle33478,11.0,b,,True,152.922089,-31.4700635,,POINT (152.922089 -31.4700635)
0.00011640636630786747,geo_schematic_cable233327,,492,680,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589341220719,cn-geo_schematic_cable233327-t1,11.0,b,,True,cn-geo_schematic_cable233327-t1,11.0,b,,True,152.89561,-31.4621766,,POINT (152.89561 -31.4621766)
0.00030523686218451385,cable1115303,,501,321,0.033784448099999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778232997383,cn-cable1115303-t1,11.0,b,,True,cn-cable1115303-t1,11.0,b,,True,152.915975,-31.4676754,,POINT (152.915975 -31.4676754)
2.4471411080783497e-11,cable1508105,,338,216,0.0352831702,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955929596123,node29539811,11.0,b,,True,node29539811,11.0,b,,True,152.900033,-31.4662794,,POINT (152.900033 -31.4662794)
1.3497916635654326e-11,cable1508110,,338,588,0.0443029076,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955929596123,node29539811,11.0,b,,True,node29539811,11.0,b,,True,152.900033,-31.4662794,,POINT (152.900033 -31.4662794)
2.303673747000677e-05,cable1225387,,140,61,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777651951667,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306)
9.790619852184013e-05,cable1155492,,140,213,0.0442838848,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777651951667,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306)
6.335105715888453e-05,cable1158580,,140,248,0.053218028199999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777651951667,node67193326,11.0,b,,True,node67193326,11.0,b,,True,152.916167,-31.4685306,,POINT (152.916167 -31.4685306)
0.0006212811008247238,cable1219300,,5,702,0.0379318498,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9980024000729197,cn-cable1219300-t1,11.0,b,,True,cn-cable1219300-t1,11.0,b,,True,152.92193,-31.4685611,,POINT (152.92193 -31.4685611)
1.5457769164566238e-11,geo_schematic_cable25607,,1159,385,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039640278314,cn-geo_schematic_cable25607-t1,11.0,b,,True,cn-geo_schematic_cable25607-t1,11.0,b,,True,152.895619,-31.4649391,,POINT (152.895619 -31.4649391)
0.0022416152652134274,cable2937658,,921,161,0.37285840000000003,0.0652,0.0857,0.001,0.0,1000.0,1.0,1,,True,0.9989144827521691,cn-cable2937658-t1,11.0,b,,True,cn-cable2937658-t1,11.0,b,,True,152.904178,-31.4672275,,POINT (152.904178 -31.4672275)
9.776351621029488e-12,cable1508103,,682,627,0.051138413300000005,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9990955929596143,node29539823,11.0,b,,True,node29539823,11.0,b,,True,152.899249,-31.4658981,,POINT (152.899249 -31.4658981)
