,vm_pu,name,vn_kv,type
1086,0.9672543693198116,cn-cable3338484-t2,11.0,b
1087,0.9983410195304343,cn-simulated23121435_58681-t2,11.0,b
1088,0.9993467152494703,cn-busbar251716-t2,11.0,b
1089,0.9672543785369223,cubicle35495,11.0,b
1090,0.9514777763277784,cn-cable3338951-t2,11.0,b
1091,0.9986895978782382,cn-cable3368615-t1,11.0,b
1092,0.9819234972164849,node79493065,11.0,b
1093,0.9514777557316071,cn-cable3338149-t2,11.0,b
1094,0.9984841115405854,cn-busbar355180-t2,11.0,b
1095,0.9514778207033523,cn-geo_schematic_cable14330-t1,11.0,b
1096,0.997541667656854,cn-cable1159589-t2,11.0,b
1097,0.9677038250192842,cn-cable3339098-t2,11.0,b
1098,0.954477257594264,cn-cable3269442-t2,11.0,b
1099,0.9677038299707023,cn-cable3338221-t2,11.0,b
1100,0.9514777120589133,cn-cable3338861-t2,11.0,b
1101,0.9514777103274598,cn-cable3338862-t2,11.0,b
1102,0.9544772989888087,cn-geo_schematic_cable22425-t2,11.0,b
1103,0.997726222124228,cn-busbar83735-t2,11.0,b
1104,0.9992970015292838,cn-busbar251730-t2,11.0,b
1105,0.9544772316901159,cn-cable3336709-t2,11.0,b
1106,0.9993467152494703,node83235270,11.0,b
1107,0.998446283552517,cn-busbar85071-t1,11.0,b
1108,0.9514777976189855,node71578836,11.0,b
1109,0.9514777954160928,node71578742,11.0,b
1110,0.9885589219151221,cn-cable3341621-t2,11.0,b
1111,0.9885589488614234,cn-geo_schematic_cable233327-t2,11.0,b
1112,0.9993466767246301,cn-cable1224849-t2,11.0,b
1113,0.9672543979277619,cn-cable3338476-t2,11.0,b
1114,0.9544771907501556,cn-cable2729610-t2,11.0,b
1115,0.9672543908356077,cn-cable3338669-t2,11.0,b
1116,0.9819235167177108,node59312975,11.0,b
1117,0.9885589533173579,cn-simulated71243238_1841189-t2,11.0,b
1118,0.9885589094459608,cubicle44426,11.0,b
1119,0.9992970015292838,cn-busbar251725-t1,11.0,b
1120,0.9514777578540861,cn-cable3338177-t2,11.0,b
1121,0.9514777434283223,cn-cable3338904-t2,11.0,b
1122,0.9978799569571138,cn-cable3338482-t2,11.0,b
1123,0.9514777142080372,cn-cable3338867-t2,11.0,b
1124,0.9993467152494715,node84142367,11.0,b
1125,0.9514777539112649,cn-cable3338184-t2,11.0,b
1126,0.9544772041008277,cn-cable3336382-t2,11.0,b
1127,0.981923489641235,cn-cable3771840-t2,11.0,b
1128,0.9514777639303343,cn-cable3338174-t2,11.0,b
1129,0.9979930353213647,cn-cable1210504-t1,11.0,b
1130,0.9672543811574187,cn-cable3338479-t2,11.0,b
1131,0.9993467023281009,cn-busbar87086-t1,11.0,b
1132,0.9672544125873342,node57577399,11.0,b
1133,0.9544772827048893,cn-cable3336400-t2,11.0,b
1134,0.9993467023488133,node24056503,11.0,b
1135,0.9544772130960818,cn-cable3336367-t2,11.0,b
1136,0.9544772346696181,cn-cable3336715-t2,11.0,b
1137,0.9885589511437314,cn-geo_schematic_cable233371-t1,11.0,b
1138,0.9544772130731338,cn-cable3336366-t2,11.0,b
1139,0.9677038406830846,cn-cable3338253-t2,11.0,b
1140,,cn-cable3246211-t1,11.0,b
1141,0.9514778373505506,cn-cable3261193-t2,11.0,b
1142,0.9672543764305042,cubicle42924,11.0,b
1143,0.9885589594497755,cn-simulated23015020_203086-t1,11.0,b
1144,0.9885589093189129,cn-cable3341627-t2,11.0,b
1145,0.9997546614463483,cn-cable1228539-t1,11.0,b
1146,0.9819235195625214,cn-geo_schematic_cable23103-t1,11.0,b
1147,0.9514777991375719,cn-cable3338940-t2,11.0,b
1148,0.99909559387927,cn-cable1508102-t1,11.0,b
1149,0.9672544104769116,cn-geo_schematic_cable14578-t1,11.0,b
1150,0.9984462769183168,cn-busbar85071-t2,11.0,b
1151,0.9819235136093905,cn-simulated24153826_100933-t2,11.0,b
1152,0.998027592636686,cn-busbar254943-t1,11.0,b
1153,0.9514777763226314,cn-cable3338949-t2,11.0,b
1154,0.9514777856947397,cn-geo_schematic_cable14585-t1,11.0,b
1155,0.9672543915509607,node67195609,11.0,b
1156,0.9544772833601818,cn-cable3336726-t2,11.0,b
1157,0.9989847736827523,cn-cable3517710-t2,11.0,b
1158,0.9885589093958365,cn-cable3341640-t2,11.0,b
1159,0.9980868709096384,cn-simulated103968618_324538-t2,11.0,b
1160,0.9885589228868723,cubicle42166,11.0,b
1161,0.9819234895181653,cn-cable3713956-t2,11.0,b
1162,0.9885589092653264,cn-cable3341629-t2,11.0,b
1163,0.9819234973654543,cn-cable3338321-t2,11.0,b
1164,0.9672543696620801,node67194584,11.0,b
1165,0.9980275926366853,node84338546,11.0,b
1166,0.9672543817769975,cn-cable3338467-t2,11.0,b
1167,0.9514777671769081,cn-cable3339043-t2,11.0,b
1168,0.9514777577566476,cn-cable3338959-t2,11.0,b
1169,0.9514777805304907,cn-cable3338938-t2,11.0,b
1170,0.9514777906668279,cn-cable3339033-t2,11.0,b
1171,0.9885589570587863,cn-cable3246217-t2,11.0,b
1172,0.9544772960621952,cubicle47193,11.0,b
1173,0.9677038401956171,cn-cable3338858-t2,11.0,b
1174,0.981923492165081,cn-cable3589940-t2,11.0,b
1175,0.9514778228434426,cn-geo_schematic_cable235928-t2,11.0,b
1176,0.9979461176676485,cn-cable1152508-t2,11.0,b
1177,0.9984840850243472,node161553372,11.0,b
1178,0.9514777736994475,cn-cable3338925-t2,11.0,b
1179,0.9819234919608619,cn-cable3339677-t2,11.0,b
1180,0.9544772458763789,cubicle40392,11.0,b
1181,0.9514777803314117,cn-cable3339671-t2,11.0,b
1182,0.967703861970276,cn-cable3339123-t2,11.0,b
1183,0.9677038689964733,cn-geo_schematic_cable27941-t1,11.0,b
1184,0.9672543931480764,cn-cable3338661-t2,11.0,b
1185,0.9544772044899532,node102516409,11.0,b
1186,0.9514777637479471,cn-cable3338175-t2,11.0,b
1187,0.9544772569974607,cn-cable3336325-t2,11.0,b
1188,0.9677038289280634,cn-cable3338225-t2,11.0,b
1189,0.9514778024928452,cn-cable3255756-t2,11.0,b
1190,0.9514777677291683,cn-cable3338929-t2,11.0,b
1191,0.954477249546028,cn-cable3336742-t2,11.0,b
1192,0.9672544104769116,cn-geo_schematic_cable14367-t2,11.0,b
1193,0.9672543908184513,cn-cable3338668-t2,11.0,b
1194,0.9514777971033013,cn-cable3338089-t2,11.0,b
1195,0.95447724924245,cn-cable3336352-t2,11.0,b
1196,0.9819234932562443,cn-cable3338287-t2,11.0,b
1197,0.9514777563562726,node71579033,11.0,b
1198,0.9885589294999011,cn-cable3341613-t2,11.0,b
1199,0.9514777307357005,cn-cable3338912-t2,11.0,b
1200,0.9514777560175218,cn-cable3338958-t2,11.0,b
1201,0.9672544296929079,cn-geo_schematic_cable1685-t2,11.0,b
1202,0.9672543821052214,cn-cable3338684-t2,11.0,b
1203,0.9677038544488319,cn-cable3338211-t2,11.0,b
1204,0.9514777616608091,cubicle39034,11.0,b
1205,0.9544772821777299,cn-cable3336388-t2,11.0,b
1206,0.9544772884079725,node58449853,11.0,b
1207,0.9819235243768176,cn-geo_schematic_cable23107-t1,11.0,b
1208,0.9514777885436166,cn-cable3338186-t2,11.0,b
1209,0.9677038310207368,cn-cable3338223-t2,11.0,b
1210,0.9672543867368736,cn-cable3338478-t2,11.0,b
1211,0.9677038488072616,cn-cable3338258-t2,11.0,b
1212,0.9514777805425498,cn-cable3338937-t2,11.0,b
1213,0.9514777968293834,cn-cable3338208-t2,11.0,b
1214,0.9514777919828749,cn-cable3339048-t2,11.0,b
1215,0.9819235058695259,cn-cable3338344-t2,11.0,b
1216,0.9677038803208766,cn-geo_schematic_cable27949-t2,11.0,b
1217,0.9514777924316076,cn-cable3339091-t2,11.0,b
1218,0.9981406397932274,cn-busbar354650-t2,11.0,b
1219,0.9995039643016538,node173091617,11.0,b
1220,0.9998604019429103,cn-simulated34701112_113872-t1,11.0,b
1221,0.9544772189268036,cn-cable3336355-t2,11.0,b
1222,0.9514777560175216,cn-cable3338955-t2,11.0,b
1223,0.9514777121751076,cn-cable3338873-t2,11.0,b
1224,0.95147782882804,cn-geo_schematic_cable235928-t1,11.0,b
1225,0.9672543813235407,cn-cable3338648-t2,11.0,b
1226,0.998002400016077,cn-cable1200969-t2,11.0,b
1227,0.9514778301340988,node57578110,11.0,b
1228,0.9672543706316181,node31975389,11.0,b
1229,0.9885589465791154,cn-cable3246212-t1,11.0,b
1230,0.9514777154783979,cn-cable3338870-t2,11.0,b
1231,0.9980275926366866,cn-busbar254955-t2,11.0,b
1232,0.9984841115509322,cn-busbar355182-t1,11.0,b
1233,0.9677038267505442,cn-cable3338227-t2,11.0,b
1234,0.9544772907717767,cn-geo_schematic_cable22428-t2,11.0,b
1235,0.9544772614852296,cn-cable3336741-t2,11.0,b
1236,0.9672544078111097,cn-geo_schematic_cable14368-t1,11.0,b
1237,0.9989212892497957,cn-cable1108327-t2,11.0,b
1238,0.9514777766613822,node102515290,11.0,b
1239,0.9984463034551181,cn-busbar85067-t1,11.0,b
1240,0.9514777878932872,cn-cable3338206-t2,11.0,b
1241,0.9514778381450798,cn-simulated70361087_648891-t2,11.0,b
1242,0.9819235152953056,cn-geo_schematic_cable65503-t2,11.0,b
1243,0.967703854402784,cn-cable3338209-t2,11.0,b
1244,0.9514778395648458,cn-geo_schematic_cable1846-t1,11.0,b
1245,0.951477793581332,cn-cable3338900-t2,11.0,b
1246,0.9544771927108618,cn-cable2727646-t2,11.0,b
1247,0.9885589570587863,cn-cable3246213-t2,11.0,b
1248,0.9514777866535871,cn-cable3339032-t2,11.0,b
1249,0.95147782882804,cn-geo_schematic_cable235942-t2,11.0,b
1250,0.9514777763425037,cn-cable3338948-t2,11.0,b
1251,0.9514777911879254,cn-cable3338876-t2,11.0,b
1252,0.9677038446917737,cn-cable3339125-t2,11.0,b
1253,0.9819234896085692,cn-cable3338323-t2,11.0,b
1254,0.9672543801618507,cn-cable3338468-t2,11.0,b
1255,0.954477210631199,cn-cable3336361-t2,11.0,b
1256,0.9819235190154397,cn-geo_schematic_cable22959-t1,11.0,b
1257,0.9677038421112161,cn-cable3338854-t2,11.0,b
1258,0.9544771956312833,cn-cable2727645-t2,11.0,b
1259,0.9995536727235657,cn-busbar87058-t2,11.0,b
1260,0.9984210981741524,cn-cable1132583-t2,11.0,b
1261,0.9514777585816362,cn-cable3338995-t2,11.0,b
