loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type
5.759189524277302e-06,cable3339592,,771,368,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652424209405e-06,cable1145495,,683,300,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.4555445673132658e-11,cable2122109,,621,853,0.12310781,0.1443,0.3363,0.001,0.0,1000.0,1.0,
7.739419617125359e-11,cable4304011,,209,810,0.344334367,0.869,0.124,0.001,0.0,1000.0,1.0,
5.665245755820081e-06,cable3338649,,944,590,0.0110385695,0.001,0.001,0.001,0.0,1000.0,1.0,
1.10863160272808e-05,cable1219209,,162,924,0.0203636601,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518375475879806e-05,cable1130563,,13,179,0.0110663293,0.001,0.001,0.001,0.0,1000.0,1.0,
1.722325829410448e-05,cable1118474,,24,112,0.0154470184,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518379857499565e-05,cable1169402,,384,315,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.75919496752989e-06,cable1214563,,360,393,0.019544134799999998,0.001,0.001,0.001,0.0,1000.0,1.0,
4.607349885329712e-05,cable1176111,,361,384,0.0339452989,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591831878558e-06,cable3338903,,0,26,0.0114484717,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338860,,28,221,0.0111154064,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar254971,,18,960,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6626318642550545e-06,cable3339096,,128,1055,0.0112191123,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662613084226454e-06,cable3338211,,583,1203,0.0112132736,0.001,0.001,0.001,0.0,1000.0,1.0,
